Date,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather Conditions,Roadwork and Construction Activity,Ward,Searches,Searches which got estimate,Searches for Quotes,Searches which got Quotes,Bookings,Completed Trips,Search-to-estimate Rate,Estimate-to-search for quotes Rate,Quote Acceptance Rate,Quote-to-booking Rate,Cancelled Bookings,Booking Cancellation Rate,Conversion Rate,Drivers' Earnings,Average Distance per Trip (km),Average Fare per Trip,Distance Travelled (km),latitude,longitude,h3_index,year,month,day,day_of_week,hour,is_weekend,time_bucket,demand_supply_ratio,booking_success_rate,search_conversion_rate,cancellation_rate_numeric,earnings_per_trip,unfulfilled_demand,congestion_change,traffic_volume_pct_change,speed_variance,capacity_category,Traffic Volume_rolling_mean_3,Traffic Volume_rolling_max_3,Traffic Volume_rolling_mean_6,Traffic Volume_rolling_max_6,Traffic Volume_rolling_mean_12,Traffic Volume_rolling_max_12,Traffic Volume_rolling_mean_24,Traffic Volume_rolling_max_24,Searches_rolling_mean_3,Searches_rolling_max_3,Searches_rolling_mean_6,Searches_rolling_max_6,Searches_rolling_mean_12,Searches_rolling_max_12,Searches_rolling_mean_24,Searches_rolling_max_24,Completed Trips_rolling_mean_3,Completed Trips_rolling_max_3,Completed Trips_rolling_mean_6,Completed Trips_rolling_max_6,Completed Trips_rolling_mean_12,Completed Trips_rolling_max_12,Completed Trips_rolling_mean_24,Completed Trips_rolling_max_24,Congestion Level_rolling_mean_3,Congestion Level_rolling_max_3,Congestion Level_rolling_mean_6,Congestion Level_rolling_max_6,Congestion Level_rolling_mean_12,Congestion Level_rolling_max_12,Congestion Level_rolling_mean_24,Congestion Level_rolling_max_24,Searches_lag_1,Searches_lag_3,Searches_lag_6,Searches_lag_12,Completed Trips_lag_1,Completed Trips_lag_3,Completed Trips_lag_6,Completed Trips_lag_12,Congestion Level_lag_1,Congestion Level_lag_3,Congestion Level_lag_6,Congestion Level_lag_12,hour_category,is_rush_hour,hour_sin,hour_cos,demand_anomaly,traffic_anomaly,congestion_anomaly,any_anomaly,weather_encoded,weather_severity,has_roadwork,has_incidents
2022-01-06,koramangala,Sarjapur Road,28153,21.483153943836665,1.5,98.22425143701824,100.0,4,106.306,25.045826501352973,61.24732540245139,63.11320221499125,103,Clear,No,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,1,6,3,0,0,2022-01-06,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,-1.7757485629817609,-0.5386569218668065,11.695583760087544,critical,45380.0,61024.0,42442.833333333336,61024.0,43806.27272727273,61024.0,43806.27272727273,61024.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,99.40808381233943,100.0,97.05756486099227,100.0,97.52320400906139,100.0,97.52320400906139,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,100.0,100.0,100.0,100.0,night,0,0.0,1.0,0,0,0,0,0,0,0,1
2022-01-08,koramangala,Sarjapur Road,65269,36.975996046924,1.5,100.0,100.0,2,180.538,14.224645879339466,69.88412936040586,57.97723400565942,113,Windy,No,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,1,8,5,0,1,2022-01-08,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,1.7757485629817609,1.318367491919156,11.878523639487463,critical,51482.0,65269.0,48592.833333333336,65269.0,45594.833333333336,65269.0,45594.833333333336,65269.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,99.40808381233943,100.0,99.33466752624652,100.0,97.72960367497295,100.0,97.72960367497295,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,98.22425143701824,100.0,86.33738400847444,100.0,night,0,0.0,1.0,0,0,0,0,1,0,0,1
2022-01-09,koramangala,Sony World Junction,32010,32.4761995653555,1.5,100.0,100.0,3,114.02,56.73153698945093,92.31383767765034,88.11425673883079,109,Overcast,No,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,1,9,6,0,1,2022-01-09,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,0.0,-0.5095680951140664,7.969978846098314,critical,41810.666666666664,65269.0,48723.166666666664,65269.0,43189.5,65269.0,44549.846153846156,65269.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,99.40808381233943,100.0,99.7040419061697,100.0,97.72960367497295,100.0,97.90424954612887,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,100.0,100.0,97.78375372046088,100.0,night,0,0.0,1.0,0,0,0,0,1,0,0,1
2022-01-09,koramangala,Sarjapur Road,13903,30.599491174057057,1.1584690766437022,50.25267746713058,68.40058101270346,0,77.806,26.62808916120292,74.9300716651736,61.363481363157575,174,Rain,No,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,1,9,6,0,1,2022-01-09,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,-49.74732253286942,-0.565666979069041,3.276940065447327,medium,37060.666666666664,65269.0,41220.333333333336,65269.0,39573.75,65269.0,42360.78571428572,65269.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,83.4175591557102,100.0,91.4128214840248,100.0,93.58399346390051,100.0,94.50056582620043,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,100.0,98.22425143701824,100.0,100.0,night,0,0.0,1.0,0,0,0,0,2,1,0,0
2022-01-10,koramangala,Sony World Junction,31137,51.283966231285376,1.5,99.27321333119612,100.0,0,112.274,72.59336122648827,67.67469298874971,66.16857810577604,91,Clear,No,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,1,10,0,0,0,2022-01-10,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,49.020535864065536,1.239588578004747,11.438980357671273,critical,25683.333333333332,32010.0,38582.666666666664,65269.0,39743.0,65269.0,41612.53333333333,65269.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,83.17529693277557,100.0,91.29169037255748,100.0,94.32260666369002,100.0,94.81874232653348,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,50.25267746713058,100.0,100.0,90.40985493372185,night,0,0.0,1.0,0,0,0,0,0,0,0,0
2022-01-10,koramangala,Sarjapur Road,60935,20.0,1.5,100.0,100.0,2,171.87,56.86408686387331,99.7655744488467,83.09195949246893,102,Clear,Yes,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,1,10,0,0,0,2022-01-10,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,0.7267866688038822,0.9569964993416193,15.91060057897574,critical,35325.0,60935.0,38567.833333333336,65269.0,40532.666666666664,65269.0,42820.1875,65269.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,83.17529693277557,100.0,91.29169037255748,100.0,94.32260666369002,100.0,95.14257093112514,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,99.27321333119612,100.0,100.0,100.0,night,0,0.0,1.0,0,0,0,0,0,0,1,1
2022-01-11,koramangala,Sony World Junction,14197,57.98811324847052,1.118614232515062,44.31739792825032,73.73153531181183,1,78.394,22.187653473385904,63.935825988535896,83.0151359850669,212,Clear,Yes,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,1,11,1,0,0,2022-01-11,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,-55.68260207174968,-0.7670140313448757,20.27613078871665,medium,35423.0,60935.0,36241.833333333336,65269.0,39342.333333333336,65269.0,41136.470588235294,65269.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,81.19687041981548,100.0,82.30721478776285,100.0,89.68238982437755,100.0,92.1528548721325,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,100.0,50.25267746713058,98.22425143701824,100.0,night,0,0.0,1.0,0,0,0,0,0,0,1,1
2022-01-12,koramangala,Sony World Junction,43533,23.803825667109887,1.5,100.0,100.0,0,137.066,68.21879305730414,70.9228323989125,75.90393831194078,94,Clear,No,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,1,12,2,0,0,2022-01-12,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,55.68260207174968,2.066352046206945,20.92100760531367,critical,39555.0,60935.0,32619.166666666668,60935.0,40606.0,65269.0,41269.61111111111,65269.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,81.43913264275011,100.0,82.30721478776285,100.0,90.82094115700467,100.0,92.58880737923624,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,44.31739792825032,99.27321333119612,100.0,86.33738400847444,night,0,0.0,1.0,0,0,0,0,0,0,0,0
2022-01-13,koramangala,Sarjapur Road,55123,36.1772121738091,1.5,100.0,100.0,3,160.24599999999998,78.84650309006554,65.62846112195034,60.1007834201245,90,Rain,No,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,1,13,3,0,0,2022-01-13,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,0.0,0.2662348103737395,17.30790578886809,critical,37617.666666666664,55123.0,36471.333333333336,60935.0,42597.25,65269.0,41998.73684210526,65269.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,81.43913264275011,100.0,82.30721478776285,100.0,91.00562834696628,100.0,92.97887014875013,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,100.0,100.0,100.0,97.78375372046088,night,0,0.0,1.0,0,0,0,0,2,1,0,1
2022-01-14,koramangala,Sony World Junction,56258,45.85982116175032,1.5,100.0,100.0,1,162.51600000000002,59.2580184222557,81.62793906579641,54.82672350977204,92,Clear,No,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,1,14,4,0,0,2022-01-14,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,0.0,0.02059031620194829,11.055319592222913,critical,51638.0,56258.0,43530.5,60935.0,42375.416666666664,65269.0,42711.7,65269.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,100.0,100.0,90.59843520990773,100.0,91.00562834696628,100.0,93.32992664131262,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,100.0,44.31739792825032,50.25267746713058,100.0,night,0,0.0,1.0,0,0,0,0,0,0,0,1
2022-01-14,koramangala,Sarjapur Road,32100,26.36048778579194,1.5,97.96285671956709,100.0,4,114.2,15.527841353358005,69.58040679638152,89.72891393500952,101,Overcast,No,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,1,14,4,0,0,2022-01-14,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,-2.0371432804329146,-0.42941448327348997,9.749743557571287,critical,47827.0,56258.0,43691.0,60935.0,41136.833333333336,65269.0,42206.380952380954,65269.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,99.32095223985569,100.0,90.3800424413029,100.0,90.83586640693021,100.0,93.55054235932474,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,100.0,100.0,99.27321333119612,100.0,night,0,0.0,1.0,0,0,0,0,1,0,0,1
